Date,Open,High,Low,Close,Adj Close,Volume
7/23/2010,36.727142,37.197144,36.611427,37.134285,32.147045,133347200
7/26/2010,37.142857,37.157143,36.815716,37.040001,32.06543,105137900
7/27/2010,37.267143,37.828571,37.185715,37.725716,32.659046,146192900
7/28/2010,37.667141,37.998573,37.17857,37.279999,32.27319,129996300
7/29/2010,37.244286,37.521427,36.585712,36.872856,31.92074,160951700
7/30/2010,36.555714,37.099998,36.414288,36.75,31.814383,112052500
8/2/2010,37.205715,37.512856,37.08857,37.407143,32.383263,107013900
8/3/2010,37.287144,37.60857,37.060001,37.418571,32.393154,104413400
8/4/2010,37.548573,37.754284,37.187141,37.568573,32.523029,105093800
8/5/2010,37.389999,37.597141,37.221428,37.385715,32.364719,72274300
8/6/2010,37.111427,37.355713,36.804287,37.155716,32.165604,111224400
8/9/2010,37.354286,37.450001,37.081429,37.392857,32.370895,75782000
8/10/2010,37.121429,37.207142,36.792858,37.058571,32.081516,112980000
8/11/2010,36.485714,36.527142,35.687141,35.741428,30.941259,155013600
8/12/2010,35.241428,36.157143,35.16,35.970001,31.139137,133730100
8/13/2010,35.950001,35.982857,35.584286,35.585712,30.806463,88717300
8/16/2010,35.368572,35.715714,35.23143,35.377144,30.625906,79607500
8/17/2010,35.725716,36.375713,35.599998,35.995716,31.1614,105660100
8/18/2010,36.05143,36.381428,35.939999,36.152859,31.29743,84924000
8/19/2010,36.119999,36.21143,35.525715,35.697144,30.902927,106676500
8/20/2010,35.627144,36.274284,35.57143,35.662857,30.87324,96057500
8/23/2010,35.970001,36,35.035713,35.114285,30.398338,103510400
8/24/2010,34.667141,34.714287,34.092857,34.275715,29.672398,150641400
8/25/2010,34.005714,34.855713,33.885715,34.69857,30.038467,149216900
8/26/2010,35.064285,35.107143,34.325714,34.325714,29.715677,116626300
8/27/2010,34.535713,34.658573,33.651428,34.517143,29.881397,137097800
8/30/2010,34.394287,35.107143,34.382858,34.642857,29.990227,95822300
8/31/2010,34.549999,34.937141,34.335712,34.728573,30.064436,105196700
9/1/2010,35.352856,35.922855,35.182858,35.761429,30.958572,174259400
9/2/2010,35.894287,36.024284,35.509998,36.024284,31.186125,103856900
9/3/2010,36.441429,36.968571,36.357143,36.967144,32.002354,130197200
9/7/2010,36.662857,37.075714,36.607143,36.830002,31.883636,85639400
9/8/2010,37.111427,37.77,37.014286,37.560001,32.51561,131637800
9/9/2010,37.862858,38.074287,37.560001,37.581429,32.534145,109643800
9/10/2010,37.598572,37.785713,37.342857,37.630001,32.576195,96885600
9/13/2010,37.974285,38.325714,37.965714,38.148571,33.02512,97195000
9/14/2010,38.029999,38.452858,37.931427,38.294285,33.151253,102037600
9/15/2010,38.310001,38.625713,38.262856,38.602856,33.418404,107342200
9/16/2010,38.605713,39.524284,38.5,39.509998,34.203705,163025800
9/17/2010,39.669998,39.708572,39.097141,39.33857,34.055305,158619300
9/20/2010,39.439999,40.540001,39.407143,40.46143,35.027351,164669400
9/21/2010,40.55143,41.049999,40.398571,40.53857,35.094143,167018600
9/22/2010,40.387142,41.139999,40.344284,41.107143,35.586349,146322400
9/23/2010,40.904285,41.822857,40.857143,41.274284,35.73103,196529200
9/24/2010,41.728573,41.932858,41.507141,41.759998,36.151516,162372000
9/27/2010,41.997143,42.104286,41.572857,41.594284,36.008068,120708700
9/28/2010,41.681427,41.681427,39.285713,40.98,35.476269,258760600
9/29/2010,41.032856,41.401428,40.857143,41.052856,35.539349,117411000
9/30/2010,41.285713,41.42857,40.17857,40.535713,35.09166,168347900
10/1/2010,40.878571,40.939999,40.192856,40.360001,34.939545,112035700
10/4/2010,40.228573,40.414288,39.681427,39.805714,34.459702,108825500
10/5/2010,40.285713,41.349998,40.259998,41.277142,35.733513,125491800
10/6/2010,41.369999,41.712856,40.751427,41.312859,35.764439,167717200
10/7/2010,41.477142,41.497143,40.987144,41.317142,35.768143,102099900
10/8/2010,41.672855,42.07143,41.42857,42.009998,36.367954,164600800
10/11/2010,42.105713,42.462856,42.085712,42.194286,36.527481,106938300
10/12/2010,42.201427,42.785713,41.784286,42.648571,36.920757,139636000
10/13/2010,42.885715,43.137142,42.828571,42.877144,37.118629,157523100
10/14/2010,43.098572,43.209999,42.914288,43.187141,37.387001,108824100
10/15/2010,43.919998,45,43.558571,44.962856,38.924232,230548500
10/18/2010,45.495716,45.57143,44.898571,45.42857,39.3274,273252700
10/19/2010,43.342857,44.824287,42.860001,44.212856,38.27496,308196000
10/20/2010,44.142857,44.892857,43.83857,44.361427,38.40358,180406100
10/21/2010,44.622856,44.962856,43.828571,44.217144,38.278667,137865000
10/22/2010,44.152859,44.291428,43.757141,43.924286,38.025139,93194500
10/25/2010,44.155716,44.514286,44.062859,44.119999,38.194569,98115500
10/26/2010,43.83857,44.248573,43.664288,44.007141,38.096863,98232400
10/27/2010,43.950001,44.271427,43.657143,43.975716,38.069653,99750700
10/28/2010,43.992859,44,42.985714,43.605713,37.749355,137762800
10/29/2010,43.46143,43.697144,42.98143,42.997143,37.222515,107627800
11/1/2010,43.174286,43.657143,43.171429,43.454285,37.618259,105972300
11/2/2010,43.857143,44.312859,43.857143,44.194286,38.258869,108482500
11/3/2010,44.48143,44.697144,44.075714,44.685715,38.684299,127087100
11/4/2010,45.064285,45.740002,45.004284,45.467144,39.360783,160622000
11/5/2010,45.427143,45.652859,45.25,45.304287,39.21981,90313300
11/8/2010,45.314285,45.681427,45.251427,45.517143,39.404072,70439600
11/9/2010,45.864285,45.900002,44.92857,45.154285,39.089947,95886000
11/10/2010,45.234287,45.53857,44.792858,45.432858,39.331104,96056800
11/11/2010,45,45.485714,44.892857,45.235714,39.160442,90321000
11/12/2010,45.142857,45.214287,43.375713,44.004284,38.094391,198961700
11/15/2010,44.065716,44.362858,43.752857,43.862858,37.971966,100901500
11/16/2010,43.674286,43.942856,42.759998,43.084286,37.297951,164412500
11/17/2010,43.028572,43.427143,42.537144,42.92857,37.163139,119862400
11/18/2010,43.599998,44.238571,43.527142,44.061428,38.143871,123622800
11/19/2010,43.995716,44.057144,43.605713,43.818573,37.933628,96210800
11/22/2010,43.811428,44.765713,43.695713,44.765713,38.753555,98268800
11/23/2010,44.349998,44.535713,43.794285,44.104286,38.180965,129861900
11/24/2010,44.57143,45.057144,44.535713,44.971428,38.931641,103431300
11/26/2010,44.82,45.385715,44.705715,45,38.956387,59396400
11/29/2010,45.07143,45.354286,44.482857,45.267143,39.187645,111446300
11/30/2010,44.791428,44.908573,44.41,44.450001,38.480263,125464500
12/1/2010,45.03857,45.392857,45,45.200001,39.129532,115437700
12/2/2010,45.361427,45.57143,44.984287,45.450001,39.345947,115709300
12/3/2010,45.287144,45.521427,45.191429,45.348572,39.258148,85523200
12/6/2010,45.52,46.047142,45.488571,45.735714,39.593285,112120400
12/7/2010,46.257141,46.284286,45.445713,45.458572,39.353374,97863500
12/8/2010,45.66143,45.860001,45.30143,45.85857,39.699638,80483900
12/9/2010,46.01857,46.07143,45.574287,45.68,39.545059,73537800
12/10/2010,45.664288,45.864285,45.514286,45.794285,39.643997,65627800
12/13/2010,46.33857,46.437141,45.857143,45.952858,39.781277,109953900
12/14/2010,45.96143,46.077145,45.57143,45.755714,39.610603,87752000
12/15/2010,45.714287,46.142857,45.598572,45.765713,39.619251,104328000
12/16/2010,45.869999,46.087143,45.728573,45.892857,39.729332,80507700
12/17/2010,45.947144,45.970001,45.747143,45.80143,39.650185,96732300
12/20/2010,45.942856,46.17857,45.46143,46.029999,39.848045,96402600
12/21/2010,46.142857,46.341427,46.007141,46.314285,40.094151,64088500
12/22/2010,46.337143,46.531429,46.221428,46.451427,40.212875,66480400
12/23/2010,46.42857,46.450001,46.167141,46.228573,40.019943,55789300
12/27/2010,46.121429,46.491428,45.931427,46.382858,40.153526,62454000
12/28/2010,46.558571,46.665714,46.437141,46.495716,40.251225,43981000
12/29/2010,46.602856,46.635715,46.442856,46.470001,40.228962,40784800
12/30/2010,46.497143,46.501427,46.150002,46.237144,40.02737,39373600
12/31/2010,46.135715,46.21143,45.901428,46.080002,39.891342,48377000
1/3/2011,46.52,47.18,46.405716,47.081429,40.758278,111284600
1/4/2011,47.491428,47.5,46.878571,47.327145,40.970993,77270200
1/5/2011,47.078571,47.762856,47.07143,47.714287,41.306126,63879900
1/6/2011,47.817142,47.892857,47.557144,47.675713,41.272743,75107200
1/7/2011,47.712856,48.049999,47.414288,48.017143,41.568314,77982800
1/10/2011,48.404285,49.032856,48.167141,48.921429,42.351151,112140000
1/11/2011,49.26857,49.279999,48.495716,48.805714,42.250977,111027000
1/12/2011,49.035713,49.204285,48.857143,49.202858,42.594788,75647600
1/13/2011,49.308571,49.52,49.121429,49.382858,42.75061,74195100
1/14/2011,49.412857,49.782856,49.205715,49.782856,43.096882,77210000
1/18/2011,47.074287,49.251427,46.57143,48.664288,42.128551,470249500
1/19/2011,49.764286,49.799999,48.125713,48.405716,41.904705,283903200
1/20/2011,48.061428,48.328571,47.16,47.525715,41.142883,191197300
1/21/2011,47.681427,47.84,46.66143,46.674286,40.405804,188600300
1/24/2011,46.695713,48.207142,46.674286,48.207142,41.732792,143670800
1/25/2011,48.047142,48.777142,47.795715,48.771427,42.221302,136717000
1/26/2011,48.994286,49.371429,48.785713,49.121429,42.524296,126718900
1/27/2011,49.111427,49.241428,48.975716,49.029999,42.445145,71256500
1/28/2011,49.167141,49.200001,47.647144,48.014286,41.565842,148014300
1/31/2011,47.971428,48.577145,47.757141,48.474285,41.964069,94311700
2/1/2011,48.757141,49.378571,48.71143,49.290001,42.670216,106658300
2/2/2011,49.207142,49.32143,49.078571,49.188572,42.58242,64738800
2/3/2011,49.114285,49.177143,48.364285,49.062859,42.473591,98449400
2/4/2011,49.091427,49.528572,49.072857,49.5,42.852013,80460100
2/7/2011,49.69857,50.464287,49.662857,50.26857,43.517361,121255400
2/8/2011,50.525715,50.78857,50.307144,50.742859,43.927963,95260200
2/9/2011,50.741428,51.285713,50.695713,51.165714,44.294018,120686300
2/10/2011,51.055714,51.42857,49.714287,50.648571,43.84634,232137500
2/11/2011,50.67857,51.114285,50.505714,50.978573,44.132027,91893200
2/14/2011,50.970001,51.354286,50.958572,51.311428,44.420162,77604100
2/15/2011,51.312859,51.424286,51.078571,51.414288,44.509216,71043700
2/16/2011,51.542858,52.128571,51.5,51.875713,44.908665,120289400
2/17/2011,51.035713,51.467144,50.931427,51.185715,44.311333,132645800
2/18/2011,51.244286,51.357143,49.931427,50.080002,43.354118,204014300
2/22/2011,48.878571,49.342857,48.245716,48.372856,41.876259,218138900
2/23/2011,48.395714,49.234287,48.372856,48.945713,42.372185,167963600
2/24/2011,49.145714,49.307144,48.33857,48.982857,42.404331,124975200
2/25/2011,49.322857,49.775715,49.257141,49.737144,43.057316,95004700
2/28/2011,50.177143,50.721428,50.16,50.458572,43.681858,100768500
3/1/2011,50.781429,50.817142,49.668571,49.901428,43.199551,114034200
3/2/2011,49.994286,50.621429,49.771427,50.302856,43.54705,150647700
3/3/2011,51.027142,51.398571,50.845715,51.365715,44.467155,125197100
3/4/2011,51.438572,51.470001,51.107143,51.42857,44.521584,113316700
3/7/2011,51.628571,51.667141,50.187141,50.765713,43.947746,136530800
3/8/2011,50.701427,51.057144,50.32143,50.822857,43.997223,89079200
3/9/2011,50.669998,50.68,50.085712,50.352856,43.590332,113326500
3/10/2011,49.874287,49.967144,49.271427,49.524284,42.873047,126884800
3/11/2011,49.332859,50.331429,49.285713,50.284286,43.530972,117770100
3/14/2011,50.454285,50.925713,50.187141,50.508572,43.725136,108989300
3/15/2011,48.871429,49.691429,48.585712,49.347141,42.719685,180270300
3/16/2011,48.857143,49,46.60857,47.144287,40.812687,290502800
3/17/2011,48.118572,48.515713,47.237144,47.805714,41.385277,164855600
3/18/2011,48.16143,48.314285,47.142857,47.238571,40.894302,188303500
3/21/2011,47.998573,48.534286,47.894287,48.471428,41.961586,102350500
3/22/2011,48.937141,48.945713,48.44857,48.742859,42.196568,81480700
3/23/2011,48.468571,48.602856,47.992859,48.455715,41.947987,93249100
3/24/2011,48.835712,49.42857,48.408573,49.281429,42.662811,101178000
3/25/2011,49.724285,50.294285,49.574287,50.220001,43.475327,112227500
3/28/2011,50.450001,50.617142,50.062859,50.062859,43.339283,77338800
3/29/2011,49.665714,50.137142,49.437141,50.137142,43.403591,88225200
3/30/2011,50.091427,50.125713,49.634285,49.804287,43.115456,82351500
3/31/2011,49.48,49.971428,49.437141,49.787144,43.100601,68504800
4/1/2011,50.158573,50.227142,49.042858,49.222858,42.612103,104665400
4/4/2011,49.187141,49.228573,48.342857,48.741428,42.195332,115021200
4/5/2011,48.14143,48.892857,48,48.412857,41.910877,120682800
4/6/2011,48.745716,49.128571,48.162857,48.291428,41.805752,100634800
4/7/2011,48.299999,48.632858,48.004284,48.297142,41.810707,93361800
4/8/2011,48.560001,48.592857,47.707142,47.865715,41.437222,94383800
4/11/2011,47.722858,47.952858,47.145714,47.257141,40.910381,99736700
4/12/2011,47.212856,47.675713,47.171429,47.485714,41.108269,106409800
4/13/2011,47.860001,48.02,47.502857,48.01857,41.569561,86555000
4/14/2011,47.828571,48,47.437141,47.488571,41.110729,75450200
4/15/2011,47.614285,47.662857,46.685715,46.779999,40.497334,113401400
4/18/2011,46.585712,47.46143,45.737144,47.407143,41.040241,152474700
4/19/2011,47.585712,48.282856,47.387142,48.265713,41.783489,104844600
4/20/2011,49.072857,49.392857,48.785713,48.915714,42.346214,175166600
4/21/2011,50.714287,50.732857,49.78857,50.099998,43.371437,188452600
4/25/2011,50.048573,50.535713,50.042858,50.43,43.657127,66636500
4/26/2011,50.517143,50.712856,49.907143,50.060001,43.336811,84700000
4/27/2011,50.32,50.335712,49.585712,50.021427,43.303425,89053300
4/28/2011,49.455715,49.964287,49.360001,49.535713,42.882938,90239800
4/29/2011,49.540001,50.564285,49.524284,50.01857,43.300945,251586300
5/2/2011,49.962856,50.067142,49.357143,49.468571,42.824818,110678400
5/3/2011,49.712856,49.984287,49.374287,49.742859,43.062275,78337000
5/4/2011,49.751427,50.261429,49.554287,49.938572,43.231686,97312600
5/5/2011,49.771427,50.135715,49.435715,49.535713,42.882938,83992300
5/6/2011,49.955715,50,49.458572,49.522858,42.871822,70033600
5/9/2011,49.694286,49.885715,49.504284,49.657143,42.988056,51186800
5/10/2011,49.841427,49.955715,49.522858,49.921429,43.216854,70522900
5/11/2011,49.860001,50,49.32,49.604286,42.94231,84000000
5/12/2011,49.445713,49.58857,48.895714,49.509998,42.86068,80500000
5/13/2011,49.380001,49.464287,48.621429,48.642857,42.109985,81529000
5/16/2011,48.457142,48.745716,47.514286,47.614285,41.219566,112443800
5/17/2011,47.42857,48.02,47.247143,48.02,41.570786,113083600
5/18/2011,48.067142,48.721428,48,48.552856,42.032082,83694100
5/19/2011,48.868572,48.915714,48.381428,48.647144,42.113697,65292500
5/20/2011,48.508572,48.707142,47.860001,47.888573,41.457008,84492100
5/23/2011,47.138573,47.997143,47.060001,47.771427,41.355602,95900000
5/24/2011,47.92857,47.985714,47.334286,47.455715,41.082294,80481800
5/25/2011,47.632858,48.365715,47.549999,48.111427,41.649929,73556000
5/26/2011,47.995716,48.127144,47.775715,47.857143,41.429794,55640200
5/27/2011,47.828571,48.232857,47.758572,48.201427,41.727859,50899800
5/31/2011,48.728573,49.689999,48.714287,49.689999,43.016495,104438600
6/1/2011,49.83857,50.304287,49.235714,49.35857,42.729584,138670700
6/2/2011,49.5,49.71143,49.185715,49.442856,42.80254,84695800
6/3/2011,49.025715,49.332859,48.85857,49.062859,42.473591,78312500
6/6/2011,49.385715,49.578571,48.258572,48.291428,41.805752,115485300
6/7/2011,48.310001,48.317142,47.414288,47.434284,41.063732,132446300
6/8/2011,47.397144,47.828571,47.235714,47.462856,41.088474,83430900
6/9/2011,47.607143,47.667141,47.25,47.355713,40.995716,68772200
6/10/2011,47.221428,47.380001,46.501427,46.557144,40.304398,108488800
6/13/2011,46.742859,46.901428,46.438572,46.657143,40.390961,82368300
6/14/2011,47.142857,47.607143,47.044285,47.491428,41.113205,83642300
6/15/2011,47.107143,47.185715,46.41143,46.67857,40.409512,99799000
6/16/2011,46.700001,46.954285,45.475716,46.451427,40.212875,127647800
6/17/2011,46.998573,47.035713,45.622856,45.751427,39.606884,153755000
6/20/2011,45.337143,45.385715,44.357143,45.045715,38.995956,160161400
6/21/2011,45.240002,46.542858,45.028572,46.471428,40.230194,123345600
6/22/2011,46.451427,46.985714,46.054287,46.087143,39.897514,97645800
6/23/2011,45.562859,47.384285,45.445713,47.318573,40.963558,139939800
6/24/2011,47.33857,47.592857,46.441429,46.621429,40.36005,109951800
6/27/2011,46.798573,47.700001,46.75,47.434284,41.063732,84953400
6/28/2011,47.664288,48.099998,47.634285,47.894287,41.46196,73574900
6/29/2011,48.005714,48.052856,47.41143,47.720001,41.311077,88136300
6/30/2011,47.814285,48.01857,47.548573,47.952858,41.512661,80738700
7/1/2011,47.992859,49.07143,47.742859,49.037144,42.451332,108828300
7/5/2011,49,49.975716,48.92857,49.918571,43.214375,88763500
7/6/2011,49.849998,50.585712,49.529999,50.251427,43.502525,111156500
7/7/2011,50.667141,51.142857,50.57143,51.028572,44.175301,99915900
7/8/2011,50.477142,51.42857,50.314285,51.387142,44.485714,122408300
7/11/2011,50.905716,51.395714,50.402859,50.57143,43.779568,110668600
7/12/2011,50.504284,51.097141,49.802856,50.535713,43.748634,112902300
7/13/2011,51.189999,51.42857,50.91143,51.145714,44.276707,97909700
7/14/2011,51.572857,51.658573,50.905716,51.110001,44.245792,107633400
7/15/2011,51.595715,52.142857,51.310001,52.131428,45.130054,121116800
7/18/2011,52.204285,53.521427,52.182858,53.400002,46.228241,143163300
7/19/2011,54,54.092857,53.331429,53.835712,46.605438,204786400
7/20/2011,56.58857,56.610001,55.142857,55.271427,47.848339,235335100
7/21/2011,55.278572,55.722858,54.842857,55.327145,47.896568,131633600
7/22/2011,55.474285,56.435715,55.392857,56.185715,48.639839,129182200
7/25/2011,55.764286,57.142857,55.66,56.92857,49.282921,147451500
7/26/2011,57.142857,57.785713,57.097141,57.630001,49.890137,119145600
7/27/2011,57.227142,57.52,56.021427,56.084286,48.552017,164831100
7/28/2011,55.945713,56.712856,55.447144,55.974285,48.456799,148508500
7/29/2011,55.377144,56.450001,54.857143,55.782856,48.291065,158146100
8/1/2011,56.825714,57.07143,56.052856,56.67857,49.066498,153209000
8/2/2011,56.807144,56.842857,55.478573,55.558571,48.096912,159884900
8/3/2011,55.854286,56.221428,54.605713,56.081429,48.549541,183127000
8/4/2011,55.630001,55.902859,53.907143,53.91,46.669743,217851900
8/5/2011,54.348572,54.785713,51.795715,53.374287,46.205975,301147700
8/8/2011,51.669998,52.53857,50.431427,50.458572,43.681858,285958400
8/9/2011,51.614285,53.515713,50.714287,53.43,46.254219,270645900
8/10/2011,53.021427,53.521427,51.785713,51.955715,44.977917,219664200
8/11/2011,52.931427,53.635715,52.102856,53.385715,46.215874,185492300
8/12/2011,54.009998,54.234287,53.46143,53.855713,46.622749,132244000
8/15/2011,54.232857,54.995716,54.012856,54.772858,47.416718,115136000
8/16/2011,54.502857,54.767143,53.722858,54.354286,47.054371,124687500
8/17/2011,54.615715,54.931427,54,54.348572,47.049416,110515300
8/18/2011,52.977142,53.235714,51.624287,52.292858,45.269787,212858800
8/19/2011,51.738571,52.42857,50.857143,50.861427,44.030621,193972100
8/22/2011,52.072857,52.125713,50.727142,50.919998,44.081306,133828800
8/23/2011,51.471428,53.377144,51,53.371429,46.20351,164208800
8/24/2011,53.352856,54.137142,52.942856,53.740002,46.522579,156566900
8/25/2011,52.154285,53.635715,52.142857,53.388573,46.218342,217836500
8/26/2011,53.024284,54.828571,52.971428,54.797142,47.43774,160369300
8/29/2011,55.454285,55.92857,55.42857,55.709999,48.227997,101317300
8/30/2011,55.464287,55.977142,55.172855,55.712856,48.23048,104480600
8/31/2011,55.795715,56.011429,54.55143,54.975716,47.592335,130646600
9/1/2011,55.117142,55.334286,54.388573,54.432858,47.122391,85931300
9/2/2011,53.534286,54,53.118572,53.435715,46.259155,109734800
9/6/2011,52.48143,54.332859,52.354286,54.248573,46.962841,127424500
9/7/2011,55.080002,55.085712,54.57143,54.847141,47.481033,87644200
9/8/2011,54.628571,55.515713,54.615715,54.877144,47.507008,104039600
9/9/2011,54.847141,55.142857,53.574287,53.925713,46.68335,141203300
9/12/2011,53.285713,54.41143,53.128571,54.277142,46.987572,116958100
9/13/2011,54.591427,55.172855,54.32143,54.945713,47.566364,110140100
9/14/2011,55.28857,56.029999,55.10857,55.614285,48.145142,133681100
9/15/2011,55.918571,56.237144,55.700001,56.137142,48.59779,104454700
9/16/2011,56.505714,57.214287,56.432858,57.214287,49.530254,174628300
9/19/2011,56.714287,59.032856,56.457142,58.804287,50.906712,205965200
9/20/2011,59.32143,60.408573,58.741428,59.064285,51.131794,193938500
9/21/2011,59.94857,60.227142,58.857143,58.877144,50.969795,151494000
9/22/2011,57.290001,58.545715,56.671429,57.402859,49.693508,242120200
9/23/2011,57.182858,58.105713,57.121429,57.757141,50.00021,136569300
9/26/2011,57.122856,57.71143,55.900002,57.595715,49.860462,203219100
9/27/2011,58.389999,58.464287,56.865715,57.037144,49.3769,158124400
9/28/2011,57.169998,57.677143,56.644287,56.715714,49.098644,107409400
9/29/2011,57.417141,57.458572,55.172855,55.795715,48.3022,162771700
9/30/2011,55.302856,55.555714,54.454285,54.474285,47.158245,136910200
10/3/2011,54.33857,54.662857,53.310001,53.514286,46.327175,167274800
10/4/2011,53.509998,54.542858,50.605713,53.214287,46.067471,308419300
10/5/2011,52.55143,54.259998,51.471428,54.035713,46.778584,196617400
10/6/2011,53.332859,54.968571,53.114285,53.91,46.669743,203145600
10/7/2011,53.682858,53.962856,52.64143,52.828571,45.733555,133864500
10/10/2011,54.155716,55.544285,54.029999,55.544285,48.084549,110628700
10/11/2011,56.081429,57.597141,55.92857,57.184284,49.504288,151421900
10/12/2011,58.191429,58.464287,57.162857,57.455715,49.739258,155571500
10/13/2011,57.854286,58.347141,57.549999,58.347141,50.510963,106546300
10/14/2011,59.547142,60.285713,59.324287,60.285713,52.189182,143341800
10/17/2011,60.248573,60.957142,59.419998,59.998573,51.940617,171511200
10/18/2011,60.251427,60.687141,59.427143,60.32,52.218872,220400600
10/19/2011,57.335712,58.345715,56.828571,56.945713,49.297752,276014900
10/20/2011,57.142857,57.192856,56.315716,56.472858,48.88839,137317600
10/21/2011,56.871429,57.02,55.82143,56.124287,48.586658,155311100
10/24/2011,56.597141,58.07143,56.485714,57.967144,50.182007,125534500
10/25/2011,57.861427,58.078571,56.76857,56.824287,49.192642,107606800
10/26/2011,57.394287,57.507141,56.164288,57.228573,49.542629,114076200
10/27/2011,58.222858,58.42857,57.412857,57.812859,50.048447,123666200
10/28/2011,57.57143,58.049999,57.501427,57.849998,50.080601,80710700
10/31/2011,57.488571,58.475716,57.292858,57.825714,50.059574,96375300
11/1/2011,56.772858,57.07143,56.174286,56.644287,49.036808,132947500
11/2/2011,57.155716,57.205715,56.444286,56.772858,49.148113,81837700
11/3/2011,57.009998,57.628571,56.48,57.581429,49.848099,110346600
11/4/2011,57.432858,57.634285,57.022858,57.177143,49.498108,75557300
11/7/2011,57.130001,57.142857,56.59,57.104286,49.43502,67568900
11/8/2011,57.458572,58.285713,57.365715,58.032856,50.238895,100110500
11/9/2011,56.709999,57.27,56.318573,56.468571,48.884686,139671000
11/10/2011,56.718571,56.744286,54.592857,55.031429,47.64056,186188100
11/11/2011,55.23,55.528572,54.322857,54.945713,47.566364,163446500
11/14/2011,54.78857,55.035713,54.028572,54.18,46.903492,108226300
11/15/2011,54.400002,55.642857,54.207142,55.547142,48.087025,107702700
11/16/2011,55.607143,55.877144,54.902859,54.967144,47.584904,87302600
11/17/2011,54.854286,54.939999,53.642857,53.915714,46.674698,119975100
11/18/2011,54.131428,54.284286,53.554287,53.562859,46.369225,92984500
11/21/2011,52.914288,53.097141,52.272858,52.715714,45.635864,111995100
11/22/2011,53.002857,53.990002,52.991428,53.787144,46.563393,102255300
11/23/2011,53.501427,53.691429,52.41143,52.427143,45.386036,107067800
11/25/2011,52.631428,53.021427,51.902859,51.938572,44.963081,63690200
11/28/2011,53.192856,53.817142,52.904285,53.73143,46.515156,86603300
11/29/2011,53.691429,54.118572,52.885715,53.314285,46.154041,93963800
11/30/2011,54.470001,54.611427,54.042858,54.599998,47.267067,101484600
12/1/2011,54.648571,55.57143,54.392857,55.418571,47.975708,96795300
12/2/2011,55.689999,56.232857,55.511429,55.671429,48.194618,94763900
12/5/2011,56.212856,56.630001,55.77,56.144287,48.603958,89302500
12/6/2011,56.072857,56.375713,55.625713,55.849998,48.349205,70899500
12/7/2011,55.704285,55.848572,55.251427,55.584286,48.119171,76186600
12/8/2011,55.921429,56.5,55.747143,55.808571,48.313335,94089100
12/9/2011,56.121429,56.291428,55.861427,56.23143,48.679405,74248300
12/12/2011,55.954285,56.271427,55.635715,55.977142,48.459263,75266800
12/13/2011,56.142857,56.485714,55.299999,55.544285,48.084549,84732200
12/14/2011,55.242859,55.34,53.954285,54.312859,47.018505,101721900
12/15/2011,54.761429,54.82,54.044285,54.134285,46.863922,64050000
12/16/2011,54.337143,54.878571,54.224285,54.431427,47.121143,105369600
12/19/2011,54.638573,54.978573,54.354286,54.601429,47.268322,58882600
12/20/2011,55.394287,56.585712,55.322857,56.564285,48.967567,84303800
12/21/2011,56.669998,56.757141,56.001427,56.635715,49.0294,65737000
12/22/2011,56.714287,57.01857,56.585712,56.935715,49.289097,50589700
12/23/2011,57.098572,57.655716,57.07,57.618572,49.880241,67349800
12/27/2011,57.585712,58.441429,57.574287,58.075714,50.275993,66269000
12/28/2011,58.127144,58.32143,57.334286,57.52,49.794914,57165500
12/29/2011,57.628571,57.950001,57.215714,57.874287,50.101627,53994500
12/30/2011,57.644287,58.040001,57.64143,57.857143,50.086784,44915500
1/3/2012,58.485714,58.92857,58.42857,58.747143,50.857235,75555200
1/4/2012,58.57143,59.240002,58.468571,59.062859,51.130558,65005500
1/5/2012,59.278572,59.792858,58.952858,59.718571,51.698215,67817400
1/6/2012,59.967144,60.392857,59.888573,60.342857,52.238651,79573200
1/9/2012,60.785713,61.107143,60.192856,60.247143,52.155792,98506100
1/10/2012,60.844284,60.857143,60.214287,60.462856,52.342537,64549100
1/11/2012,60.382858,60.407143,59.901428,60.364285,52.257195,53771200
1/12/2012,60.325714,60.414288,59.82143,60.19857,52.113747,53146800
1/13/2012,59.957142,60.064285,59.808571,59.972858,51.918343,56505400
1/17/2012,60.599998,60.855713,60.422855,60.671429,52.523098,60724300
1/18/2012,60.994286,61.352856,60.900002,61.30143,53.068489,69197800
1/19/2012,61.450001,61.624287,60.93,61.107143,52.900303,65434600
1/20/2012,61.07,61.07143,59.964287,60.042858,51.978935,103493600
1/23/2012,60.381428,61.207142,60.328571,61.058571,52.858246,76515600
1/24/2012,60.728573,60.728573,59.935715,60.058571,51.99255,136909500
1/25/2012,64.919998,64.921425,63.389999,63.808571,55.238914,239578500
1/26/2012,64.05143,64.112854,63.305714,63.51857,54.987858,80996300
1/27/2012,63.477142,64.068573,63.395714,63.897144,55.315582,74927300
1/30/2012,63.672855,64.842857,63.627144,64.715714,56.024223,94835300
1/31/2012,65.084282,65.46286,64.724289,65.211426,56.453358,97920900
2/1/2012,65.487144,65.57,65.078575,65.169998,56.417503,67511500
2/2/2012,65.128571,65.309998,64.854286,65.017143,56.285168,46699100
2/3/2012,65.328575,65.714287,65.080002,65.668571,56.849113,71649900
2/6/2012,65.482857,66.425713,65.457146,66.281425,57.379662,62353200
2/7/2012,66.464287,67.10714,66.368568,66.975716,57.980694,79055900
2/8/2012,67.214287,68.112854,67.099998,68.097145,58.9515,101972500
